customer_id,first_name,last_name,gender,date_of_birth,city,state,customer_since,risk_rating
324,Tunde,Adeyemi,Female,2006-04-18,Ibadan,FCT,2020-02-23,Medium
325,Blessing,Okeke,Female,1982-08-14,Lagos,Edo,2018-04-11,Medium
326,Tunde,Adeyemi,Female,2001-03-07,Ibadan,Anambra,2023-05-04,Low
327,Adebayo,Okeke,Female,1979-12-14,Ibadan,Anambra,2012-10-13,Low
328,Yusuf,Bello,Male,1976-10-14,Abuja,Lagos,2010-04-07,Medium
329,Adebayo,Mohammed,Male,1989-12-26,Enugu,Enugu,2012-09-21,Low
330,Ngozi,Adeyemi,Male,1996-04-14,Benin,Oyo,2014-04-04,High
331,Sola,Okeke,Female,2006-04-18,Enugu,Edo,2012-10-29,Low
332,Fatima,Sadiq,Female,1990-09-02,Lagos,Edo,2010-03-24,Medium
333,Tunde,Bello,Female,1989-10-09,Benin,Anambra,2014-03-16,Medium
334,Fatima,Okeke,Male,1982-08-21,Lagos,FCT,2022-05-23,Medium
335,Tunde,Olawale,Male,2009-09-23,Lagos,Enugu,2024-04-06,Low
336,Ibrahim,Okeke,Male,1981-11-07,Benin,Kwara,2011-05-28,High
337,Blessing,Adeyemi,Female,2014-09-29,Enugu,Edo,2015-04-07,Medium
338,Ngozi,Sadiq,Male,1994-12-04,Onitsha,Oyo,2014-08-25,Low
339,Yusuf,Okafor,Male,1998-11-03,Abuja,Enugu,2019-07-18,Medium
340,Tunde,Mohammed,Female,1976-08-05,Awka,Edo,2017-01-04,Low
341,Fatima,Okafor,Male,2006-10-20,Lagos,Kwara,2015-03-30,High
342,Ngozi,Okeke,Male,1990-08-20,Benin,Enugu,2023-01-06,High
343,Zainab,Okafor,Male,1989-01-06,Awka,Enugu,2020-11-20,Low
344,Zainab,Okeke,Female,2013-11-24,Ilorin,Oyo,2011-10-09,Low
345,Adebayo,Sadiq,Male,2013-12-12,Benin,FCT,2012-03-08,High
346,Yusuf,Okafor,Female,1985-02-05,Abuja,Kwara,2010-03-18,Low
347,Ibrahim,Adeyemi,Female,1982-08-11,Awka,FCT,2017-05-07,High
348,Fatima,Adeyemi,Male,1976-07-24,Enugu,Kwara,2012-01-12,Medium
349,Blessing,Olawale,Male,2008-04-05,Onitsha,Edo,2013-05-10,Low
350,Blessing,Okeke,Female,1988-08-04,Enugu,Edo,2021-07-04,Low
351,Fatima,Okafor,Female,1994-09-21,Lagos,Oyo,2012-08-22,Low
352,Sola,Adeyemi,Female,1985-02-08,Onitsha,FCT,2024-10-25,Medium
353,Ibrahim,Abubakar,Female,1975-09-09,Lagos,Edo,2023-02-03,Low
354,Ngozi,Sadiq,Female,1988-08-28,Onitsha,Oyo,2023-10-16,Low
355,Tunde,Mohammed,Male,2002-08-28,Awka,Enugu,2010-11-08,High
356,Sola,Sadiq,Female,1998-07-14,Enugu,Enugu,2017-03-31,Low
357,Tunde,Abubakar,Male,1976-02-17,Awka,Oyo,2017-06-24,Low
358,Tunde,Abubakar,Female,1984-03-14,Ilorin,Kwara,2011-09-25,Low
359,Sola,Olawale,Male,2012-03-13,Benin,Edo,2023-01-16,Low
360,Adebayo,Sadiq,Female,2002-06-19,Abuja,Enugu,2022-11-08,Low
361,Zainab,Sadiq,Male,1992-02-03,Enugu,Kwara,2020-01-30,Low
362,Tunde,Okafor,Male,1988-05-23,Ibadan,FCT,2011-02-19,Low
363,Sola,Okeke,Female,1979-09-11,Enugu,Anambra,2018-10-12,Low
364,Sola,Bello,Female,2011-04-05,Ilorin,Enugu,2014-03-23,Medium
365,Chinedu,Mohammed,Male,2006-12-10,Enugu,Enugu,2012-02-11,Medium
366,Adebayo,Sadiq,Male,1997-05-22,Ilorin,Lagos,2022-04-07,Low
367,Yusuf,Mohammed,Male,1980-02-22,Enugu,Kwara,2017-01-31,Low
368,Chinedu,Mohammed,Female,1984-10-14,Ilorin,Oyo,2011-05-02,Low
369,Chinedu,Mohammed,Female,1982-03-16,Onitsha,Lagos,2014-11-15,Low
370,Fatima,Sadiq,Female,2003-03-16,Lagos,FCT,2010-01-30,Low
371,Zainab,Bello,Female,1992-06-26,Awka,Lagos,2010-05-10,High
372,Sola,Sadiq,Male,1993-06-15,Benin,Lagos,2024-03-17,Low
373,Zainab,Okafor,Female,2002-11-17,Enugu,Anambra,2021-07-16,Low
374,Ibrahim,Okafor,Female,1981-11-13,Abuja,Anambra,2016-07-02,Medium
375,Fatima,Bello,Female,1977-07-21,Lagos,Lagos,2020-11-27,Medium
376,Yusuf,Adeyemi,Female,2002-05-23,Ilorin,Anambra,2018-08-08,High
377,Zainab,Sadiq,Female,1987-06-03,Abuja,Edo,2010-07-27,Low
378,Blessing,Adeyemi,Male,1982-07-01,Lagos,Anambra,2021-06-18,Low
379,Tunde,Mohammed,Female,1991-11-20,Benin,Lagos,2021-07-17,Low
380,Ibrahim,Sadiq,Male,1982-08-14,Ibadan,Kwara,2012-09-08,Low
381,Adebayo,Okeke,Female,1983-11-28,Enugu,Anambra,2021-10-12,Low
382,Yusuf,Sadiq,Female,1988-08-28,Enugu,Lagos,2022-04-29,High
383,Ibrahim,Okafor,Female,1998-07-04,Ilorin,Kwara,2015-12-12,Medium
384,Tunde,Olawale,Female,1981-12-23,Lagos,Enugu,2010-04-22,Low
385,Fatima,Abubakar,Male,2007-01-08,Benin,Anambra,2022-11-23,Low
386,Tunde,Olawale,Male,2014-03-01,Lagos,Lagos,2023-10-20,High
387,Chinedu,Olawale,Female,2009-03-29,Ilorin,Anambra,2013-11-10,Low
388,Tunde,Olawale,Male,1979-03-21,Ibadan,Kwara,2011-12-07,High
389,Chinedu,Abubakar,Male,1991-08-02,Enugu,Edo,2017-08-11,Medium
390,Fatima,Adeyemi,Female,2010-08-11,Awka,Lagos,2021-07-01,High
391,Ngozi,Abubakar,Male,2007-08-02,Ibadan,Kwara,2017-02-13,High
392,Chinedu,Adeyemi,Male,1992-05-22,Ilorin,Enugu,2017-02-28,Low
393,Adebayo,Abubakar,Female,1994-11-18,Awka,Oyo,2023-04-20,Medium
394,Tunde,Abubakar,Female,1982-11-17,Lagos,FCT,2018-02-22,Low
395,Tunde,Sadiq,Male,2013-04-24,Onitsha,Edo,2023-10-19,Low
396,Adebayo,Adeyemi,Female,1975-06-08,Benin,Oyo,2012-04-27,Low
397,Blessing,Sadiq,Female,1984-09-25,Onitsha,Anambra,2018-01-22,Low
398,Sola,Okeke,Female,1989-12-08,Benin,Kwara,2018-10-26,Low
399,Ngozi,Sadiq,Male,1994-01-16,Ibadan,Lagos,2010-06-18,Low
400,Yusuf,Olawale,Female,1975-05-26,Onitsha,Edo,2012-09-11,Low
401,Chinedu,Bello,Female,2011-09-11,Ibadan,Kwara,2013-01-12,High
402,Adebayo,Bello,Male,1979-05-30,Onitsha,Anambra,2017-01-11,Low
403,Fatima,Okafor,Male,1999-02-14,Benin,Lagos,2010-04-17,Low
404,Chinedu,Okafor,Male,1984-01-31,Enugu,Edo,2023-08-21,Low
405,Sola,Mohammed,Male,1993-07-16,Onitsha,Oyo,2017-05-29,Low
406,Fatima,Sadiq,Male,2014-09-22,Benin,Kwara,2015-09-10,Medium
407,Ibrahim,Abubakar,Female,1975-01-11,Enugu,FCT,2019-11-28,Medium
408,Tunde,Abubakar,Male,1987-03-20,Awka,Edo,2021-11-21,Low
409,Ibrahim,Bello,Female,1987-04-16,Lagos,Enugu,2018-02-21,Low
410,Chinedu,Olawale,Male,2010-07-11,Ibadan,Enugu,2014-04-03,Medium
411,Sola,Adeyemi,Female,1977-12-07,Awka,Anambra,2015-06-26,Low
412,Ngozi,Olawale,Female,1981-11-15,Ibadan,Anambra,2011-05-13,Low
413,Chinedu,Mohammed,Male,1977-08-15,Onitsha,Kwara,2023-07-21,Medium
414,Adebayo,Olawale,Male,1999-09-06,Enugu,Oyo,2022-01-17,Medium
415,Zainab,Sadiq,Male,2010-04-16,Lagos,Oyo,2013-11-22,Low
416,Chinedu,Sadiq,Male,1982-03-05,Onitsha,FCT,2019-07-07,Low
417,Tunde,Okeke,Male,1999-06-23,Lagos,FCT,2022-01-29,Medium
418,Tunde,Mohammed,Male,2008-01-19,Abuja,Kwara,2021-12-22,Low
419,Chinedu,Olawale,Female,2003-03-24,Awka,Lagos,2011-06-26,Medium
420,Fatima,Abubakar,Female,1983-08-30,Enugu,Oyo,2012-02-28,Low
421,Zainab,Abubakar,Female,2012-02-25,Enugu,Edo,2010-12-22,Low
422,Adebayo,Mohammed,Female,2008-10-20,Enugu,Edo,2020-11-18,Low
423,Chinedu,Olawale,Female,1985-03-05,Onitsha,Edo,2013-05-11,High
424,Fatima,Sadiq,Male,2013-10-25,Ilorin,Lagos,2010-09-07,Medium
425,Tunde,Sadiq,Male,1986-03-28,Ibadan,Lagos,2021-06-30,High
426,Tunde,Okeke,Female,1975-08-31,Lagos,Kwara,2019-04-19,Low
427,Sola,Okeke,Female,1987-07-23,Ibadan,FCT,2020-11-13,Medium
428,Chinedu,Okafor,Male,1983-10-24,Ibadan,Lagos,2011-06-16,High
429,Zainab,Mohammed,Male,1993-06-12,Ilorin,Kwara,2011-07-13,Low
430,Blessing,Bello,Male,2000-10-12,Lagos,FCT,2014-06-08,High
431,Zainab,Olawale,Male,1989-07-06,Abuja,Lagos,2013-07-15,High
432,Tunde,Mohammed,Female,2013-09-09,Enugu,Lagos,2018-07-22,High
433,Tunde,Abubakar,Female,1974-06-16,Awka,Edo,2023-05-13,High
434,Ibrahim,Olawale,Male,1998-12-09,Ibadan,FCT,2021-04-06,Medium
435,Tunde,Okeke,Male,1982-05-03,Ilorin,Enugu,2013-02-01,High
436,Adebayo,Okeke,Female,2008-08-08,Ilorin,FCT,2021-08-18,Low
437,Yusuf,Okafor,Female,1989-02-19,Awka,Anambra,2020-09-16,Medium
438,Chinedu,Bello,Female,2009-06-30,Awka,Edo,2023-08-09,Low
439,Zainab,Okafor,Male,1990-03-10,Onitsha,Anambra,2013-01-12,Medium
440,Yusuf,Abubakar,Female,2015-01-09,Benin,Kwara,2024-11-10,Medium
441,Fatima,Bello,Male,1977-08-03,Lagos,Kwara,2024-06-06,Medium
442,Blessing,Adeyemi,Male,1992-08-13,Ibadan,Oyo,2022-09-19,Medium
443,Adebayo,Olawale,Male,2010-06-25,Ibadan,Anambra,2014-08-15,Low
444,Zainab,Okafor,Female,1990-12-15,Awka,FCT,2022-03-30,Low
445,Yusuf,Okeke,Female,1978-07-30,Benin,Anambra,2021-10-13,Low
446,Blessing,Okafor,Male,1995-11-15,Enugu,Enugu,2022-06-22,Low
447,Ibrahim,Adeyemi,Female,1979-01-25,Onitsha,Edo,2019-07-08,Medium
448,Adebayo,Okafor,Male,1993-12-04,Abuja,Kwara,2017-01-21,Low
449,Adebayo,Olawale,Female,1976-07-16,Ibadan,Enugu,2016-12-07,Low
450,Ibrahim,Adeyemi,Male,1981-09-30,Ilorin,Kwara,2021-07-19,Low
451,Chinedu,Mohammed,Male,2008-03-28,Enugu,Enugu,2015-07-23,Low
452,Ibrahim,Mohammed,Female,1975-01-23,Awka,Kwara,2013-02-17,Medium
453,Adebayo,Mohammed,Female,1984-08-12,Ibadan,FCT,2021-11-25,Medium
454,Adebayo,Okeke,Male,1982-10-14,Lagos,Enugu,2024-11-01,Low
455,Yusuf,Okeke,Female,1992-09-19,Awka,Edo,2023-09-01,Medium
456,Tunde,Mohammed,Male,2011-11-08,Ilorin,Lagos,2020-04-01,Low
457,Blessing,Mohammed,Male,2005-11-07,Lagos,Kwara,2019-10-31,Medium
458,Ibrahim,Mohammed,Male,2003-02-04,Onitsha,Anambra,2020-05-26,Low
459,Blessing,Sadiq,Male,1981-02-28,Awka,Lagos,2014-10-14,High
460,Ibrahim,Mohammed,Male,2010-03-10,Awka,Anambra,2023-03-13,Low
461,Fatima,Adeyemi,Male,1999-09-09,Ibadan,Kwara,2010-08-06,Medium
462,Adebayo,Sadiq,Male,1986-01-14,Lagos,FCT,2017-09-11,Low
463,Tunde,Sadiq,Male,1980-12-17,Benin,Edo,2019-05-09,Low
464,Yusuf,Olawale,Female,1982-08-26,Onitsha,Edo,2024-11-16,Low
465,Tunde,Okafor,Female,2004-02-16,Benin,Lagos,2014-09-13,Low
466,Tunde,Okeke,Male,2005-09-07,Awka,Lagos,2022-11-13,Medium
467,Tunde,Okeke,Male,2011-08-10,Enugu,Kwara,2010-10-17,Low
468,Blessing,Okafor,Male,2012-08-05,Benin,Edo,2022-11-11,Medium
469,Ibrahim,Okeke,Female,2000-11-08,Ilorin,Edo,2018-12-13,Medium
470,Ngozi,Okafor,Male,2006-04-18,Lagos,Enugu,2017-07-06,Low
471,Fatima,Adeyemi,Male,1990-01-03,Enugu,Kwara,2011-09-02,Low
472,Zainab,Olawale,Male,2012-02-01,Ibadan,Kwara,2016-06-11,High
473,Tunde,Mohammed,Female,1992-08-06,Abuja,Edo,2011-06-20,Low
474,Chinedu,Olawale,Female,1996-01-11,Onitsha,Oyo,2019-01-05,Low
475,Blessing,Abubakar,Female,2008-12-08,Awka,FCT,2020-04-15,Medium
476,Yusuf,Olawale,Male,1990-09-28,Abuja,Enugu,2012-01-27,Low
477,Zainab,Okafor,Male,1975-09-21,Awka,FCT,2020-07-16,Low
478,Ngozi,Abubakar,Female,1978-09-11,Benin,Edo,2010-12-20,Low
479,Chinedu,Okafor,Male,2005-06-15,Enugu,Kwara,2023-03-24,High
480,Ngozi,Mohammed,Female,1993-09-10,Ibadan,Oyo,2020-08-27,Low
481,Zainab,Bello,Female,2012-03-09,Benin,Edo,2021-11-09,High
482,Tunde,Abubakar,Male,2005-02-18,Ibadan,Kwara,2010-11-02,Low
483,Chinedu,Mohammed,Male,1984-05-21,Benin,Kwara,2024-04-26,Low
484,Ngozi,Mohammed,Male,2014-09-27,Ibadan,FCT,2018-03-15,High
485,Yusuf,Okeke,Male,1983-01-03,Ibadan,Edo,2024-01-20,Low
486,Ibrahim,Okeke,Female,1992-10-24,Lagos,Oyo,2020-02-26,Low
487,Adebayo,Bello,Female,1997-01-02,Benin,FCT,2016-01-24,Low
488,Ibrahim,Bello,Female,2002-10-25,Lagos,Kwara,2021-05-11,High
489,Zainab,Olawale,Female,2011-04-28,Awka,Anambra,2013-04-24,Low
490,Blessing,Mohammed,Female,2008-07-04,Lagos,Lagos,2010-10-03,Medium
491,Adebayo,Bello,Female,2002-05-14,Awka,Edo,2010-05-27,Low
492,Fatima,Okafor,Male,1979-01-30,Onitsha,Enugu,2019-09-19,Low
493,Yusuf,Mohammed,Female,1992-01-26,Lagos,Kwara,2022-12-09,Low
494,Fatima,Sadiq,Male,2011-09-12,Lagos,Enugu,2015-05-08,High
495,Chinedu,Okafor,Male,2011-01-20,Lagos,Oyo,2012-05-01,Medium
496,Adebayo,Abubakar,Female,2003-03-29,Onitsha,Edo,2022-05-21,Medium
497,Fatima,Bello,Female,2006-03-20,Ilorin,Anambra,2011-05-03,Low
498,Fatima,Okeke,Male,1997-07-19,Onitsha,Enugu,2014-04-03,Low
499,Ngozi,Okafor,Male,2002-04-14,Ibadan,Edo,2025-01-18,Medium
500,Ibrahim,Okeke,Female,1991-03-07,Onitsha,Enugu,2014-10-28,Medium
501,Ngozi,Okafor,Female,1997-09-05,Ilorin,Oyo,2018-09-19,Medium
502,Adebayo,Okeke,Male,1990-12-28,Lagos,Kwara,2011-08-07,Low
503,Adebayo,Adeyemi,Female,2004-09-28,Lagos,Kwara,2022-11-25,High
504,Zainab,Okafor,Female,1981-04-23,Ilorin,Lagos,2021-10-20,Low
505,Ngozi,Abubakar,Female,1999-10-07,Benin,Oyo,2022-08-11,Low
506,Sola,Okeke,Female,1996-12-28,Enugu,Anambra,2011-05-26,High
507,Ibrahim,Sadiq,Female,1980-04-05,Awka,Lagos,2021-04-14,Medium
508,Adebayo,Abubakar,Male,1997-04-25,Ibadan,Edo,2020-06-10,Low
509,Zainab,Olawale,Female,2011-06-18,Onitsha,Oyo,2016-02-19,Medium
510,Ngozi,Okafor,Female,2008-05-13,Awka,Kwara,2015-11-21,Low
511,Ibrahim,Sadiq,Male,1990-05-27,Benin,Lagos,2024-07-30,Low
512,Ngozi,Olawale,Male,1992-11-24,Enugu,Kwara,2018-10-08,Medium
513,Fatima,Okafor,Female,2005-01-31,Ibadan,FCT,2010-12-09,Low
514,Zainab,Sadiq,Female,2002-05-12,Abuja,FCT,2013-11-24,Low
515,Ibrahim,Sadiq,Male,1982-08-07,Ibadan,Lagos,2020-08-03,Low
516,Tunde,Abubakar,Female,1976-11-13,Onitsha,Lagos,2022-01-13,Low
517,Chinedu,Adeyemi,Female,2000-04-13,Awka,Oyo,2010-05-26,Low
518,Chinedu,Sadiq,Female,2013-11-14,Ibadan,Edo,2017-09-18,High
519,Ibrahim,Adeyemi,Male,1977-11-21,Abuja,Anambra,2022-06-24,Low
520,Ngozi,Bello,Female,1993-06-20,Abuja,Anambra,2012-07-04,Low
521,Zainab,Abubakar,Female,1994-10-29,Lagos,FCT,2023-06-21,Medium
522,Chinedu,Mohammed,Male,2004-05-13,Onitsha,FCT,2015-03-27,Medium
523,Zainab,Okeke,Female,1978-11-22,Abuja,FCT,2020-02-19,Medium
524,Chinedu,Abubakar,Female,2002-11-11,Ilorin,Kwara,2013-09-01,Low
525,Fatima,Olawale,Female,2013-03-25,Awka,Anambra,2016-02-25,Low
526,Ngozi,Okeke,Female,2012-06-07,Ilorin,Lagos,2020-09-22,High
527,Fatima,Okeke,Male,1976-08-25,Enugu,FCT,2018-01-30,Low
528,Chinedu,Mohammed,Male,1999-11-01,Ilorin,Enugu,2011-05-13,Low
529,Tunde,Adeyemi,Female,1981-11-24,Awka,Oyo,2018-01-27,Medium
530,Tunde,Mohammed,Female,2000-01-15,Benin,Edo,2012-03-01,Low
531,Fatima,Mohammed,Female,2011-11-07,Enugu,Lagos,2021-07-02,High
532,Tunde,Okeke,Female,1996-02-20,Ilorin,Edo,2010-01-10,High
533,Chinedu,Sadiq,Male,1997-02-19,Benin,Lagos,2018-06-26,Medium
534,Ibrahim,Adeyemi,Male,2011-12-01,Ilorin,Lagos,2017-09-17,Medium
535,Fatima,Okeke,Male,1999-06-27,Onitsha,Anambra,2010-11-23,Low
536,Blessing,Adeyemi,Female,1980-11-20,Enugu,FCT,2019-10-07,Medium
537,Ngozi,Bello,Female,1988-06-04,Ilorin,Oyo,2012-06-01,Medium
538,Tunde,Adeyemi,Female,1995-06-14,Abuja,Edo,2014-07-30,Low
539,Tunde,Okafor,Male,2014-01-07,Benin,Kwara,2023-09-12,High
540,Adebayo,Sadiq,Male,1983-05-19,Awka,Oyo,2012-01-08,High
541,Sola,Olawale,Male,2000-01-17,Awka,Oyo,2015-12-15,High
542,Fatima,Okafor,Male,2007-06-27,Awka,Enugu,2024-05-02,Medium
543,Yusuf,Okafor,Male,1988-08-14,Ilorin,Oyo,2012-07-12,Low
544,Tunde,Mohammed,Female,1990-06-17,Abuja,Kwara,2021-09-06,Low
545,Ngozi,Mohammed,Female,2004-05-10,Awka,Oyo,2022-04-10,Low
546,Blessing,Okafor,Female,2000-03-10,Ibadan,Enugu,2017-09-25,Low
547,Tunde,Okeke,Male,2001-10-20,Awka,Oyo,2023-12-26,Low
548,Blessing,Adeyemi,Female,1992-07-02,Lagos,Edo,2013-02-27,Low
549,Chinedu,Adeyemi,Female,2007-06-24,Ibadan,FCT,2015-09-02,Medium
550,Chinedu,Abubakar,Male,1998-03-05,Awka,Enugu,2022-08-06,Low
551,Sola,Okeke,Male,1992-06-11,Ilorin,FCT,2012-07-09,Low
552,Ibrahim,Sadiq,Male,2008-09-21,Benin,FCT,2019-07-15,Low
553,Yusuf,Okeke,Female,1976-12-16,Awka,Lagos,2013-12-14,Medium
554,Adebayo,Okeke,Male,2006-08-06,Abuja,Enugu,2022-05-05,High
555,Sola,Okeke,Female,1984-09-09,Abuja,Oyo,2017-09-02,Medium
556,Zainab,Sadiq,Female,1983-12-13,Awka,Edo,2014-11-11,Low
557,Adebayo,Abubakar,Male,2002-11-15,Onitsha,Edo,2010-01-29,Low
558,Fatima,Sadiq,Female,1989-01-24,Ilorin,Edo,2016-04-11,Medium
559,Ngozi,Bello,Male,1995-11-01,Ilorin,Anambra,2020-02-21,Low
560,Zainab,Abubakar,Male,1990-10-02,Ilorin,Anambra,2012-04-05,High
561,Zainab,Bello,Female,1995-12-08,Awka,Anambra,2020-03-30,Low
562,Sola,Bello,Female,1998-04-07,Benin,Edo,2024-03-07,Low
563,Ibrahim,Bello,Female,1997-06-29,Awka,Kwara,2010-05-19,Low
564,Sola,Adeyemi,Male,1975-08-30,Lagos,Edo,2022-03-11,Medium
565,Fatima,Okafor,Female,1997-07-09,Abuja,FCT,2016-03-09,Low
566,Tunde,Okafor,Male,1982-11-16,Onitsha,FCT,2013-03-08,Low
567,Tunde,Bello,Male,2004-12-02,Ibadan,Edo,2019-06-02,Low
568,Ibrahim,Bello,Female,1998-10-20,Ibadan,FCT,2016-12-08,Low
569,Fatima,Olawale,Female,1999-06-04,Benin,Enugu,2013-09-21,High
570,Ibrahim,Mohammed,Female,2005-07-22,Abuja,Kwara,2016-02-04,Low
571,Blessing,Okafor,Female,1985-01-30,Enugu,Oyo,2017-01-04,Low
572,Tunde,Mohammed,Male,1983-04-17,Lagos,Lagos,2020-01-21,Low
573,Zainab,Mohammed,Female,1981-09-01,Abuja,Edo,2015-12-01,Low
574,Yusuf,Olawale,Male,2008-12-25,Lagos,Edo,2010-10-10,Low
575,Ngozi,Mohammed,Female,2011-12-31,Enugu,Enugu,2013-02-13,Low
576,Fatima,Abubakar,Female,1987-08-02,Lagos,FCT,2014-12-03,Medium
577,Adebayo,Olawale,Female,2001-03-28,Ilorin,Oyo,2021-04-29,High
578,Ibrahim,Mohammed,Male,2006-08-03,Abuja,Anambra,2018-02-27,Low
579,Ngozi,Mohammed,Female,2015-02-02,Ibadan,Edo,2013-04-05,Medium
580,Adebayo,Okeke,Male,1989-10-17,Awka,Lagos,2013-05-29,High
581,Ngozi,Mohammed,Female,1979-11-13,Enugu,Anambra,2022-01-26,Low
582,Yusuf,Adeyemi,Female,2002-01-24,Enugu,Edo,2015-04-15,Low
583,Adebayo,Abubakar,Male,1986-11-26,Awka,Oyo,2016-11-23,Medium
584,Sola,Sadiq,Male,2001-03-17,Abuja,Oyo,2024-05-17,Medium
585,Chinedu,Okafor,Female,1986-09-21,Onitsha,Anambra,2010-02-17,Low
586,Sola,Bello,Female,2000-12-25,Awka,Enugu,2010-05-14,Low
587,Tunde,Mohammed,Male,2008-07-02,Lagos,Lagos,2018-05-05,Low
588,Chinedu,Abubakar,Female,2007-11-08,Awka,Anambra,2016-06-22,Low
589,Sola,Bello,Male,1974-11-17,Lagos,Anambra,2019-08-11,Medium
590,Chinedu,Sadiq,Female,1984-07-23,Lagos,Enugu,2019-08-08,Medium
591,Chinedu,Abubakar,Male,2012-11-13,Ibadan,Anambra,2015-11-04,High
592,Zainab,Okafor,Male,2011-04-24,Awka,Lagos,2024-02-24,Low
593,Ibrahim,Abubakar,Male,2004-03-11,Onitsha,Kwara,2021-03-18,Low
594,Ibrahim,Bello,Male,1990-07-18,Ibadan,Lagos,2016-12-12,Medium
595,Zainab,Bello,Male,2011-10-09,Onitsha,Enugu,2016-10-07,Low
596,Ngozi,Okeke,Female,1975-07-15,Awka,Anambra,2016-08-31,Medium
597,Blessing,Mohammed,Female,1976-12-11,Onitsha,FCT,2023-10-01,Medium
598,Ngozi,Olawale,Female,2002-12-25,Lagos,FCT,2021-11-14,Medium
599,Adebayo,Abubakar,Female,1996-05-10,Onitsha,Oyo,2019-08-24,Medium
600,Adebayo,Bello,Female,2002-03-21,Awka,Kwara,2016-04-24,Medium
601,Chinedu,Adeyemi,Female,1995-02-24,Enugu,Edo,2021-05-02,Low
602,Sola,Okafor,Female,1985-01-06,Enugu,Edo,2024-06-23,High
603,Sola,Adeyemi,Female,1988-09-22,Ibadan,Enugu,2014-12-16,Low
604,Ibrahim,Sadiq,Female,2006-08-27,Benin,Oyo,2024-07-16,High
605,Fatima,Abubakar,Male,2007-09-12,Ilorin,Edo,2011-10-26,Low
606,Ngozi,Okeke,Male,1981-07-29,Enugu,Oyo,2018-05-13,Low
607,Tunde,Okafor,Female,1990-12-18,Onitsha,FCT,2023-04-12,High
608,Yusuf,Okeke,Male,1989-12-29,Ibadan,Lagos,2021-07-02,Medium
609,Sola,Olawale,Female,1979-11-30,Onitsha,Oyo,2023-10-02,Medium
610,Yusuf,Bello,Male,1991-08-26,Ilorin,Oyo,2019-07-25,Low
611,Chinedu,Mohammed,Male,1988-10-12,Abuja,Edo,2024-12-21,High
612,Yusuf,Okafor,Male,1981-03-10,Ibadan,Kwara,2012-08-11,Low
613,Tunde,Sadiq,Female,2004-11-08,Enugu,Edo,2014-08-01,Low
614,Zainab,Mohammed,Female,1996-11-21,Enugu,FCT,2013-09-04,High
615,Tunde,Abubakar,Female,2005-12-18,Awka,Lagos,2019-07-24,Medium
616,Yusuf,Olawale,Female,1987-11-25,Ilorin,Kwara,2017-07-05,Low
617,Tunde,Olawale,Male,1996-10-09,Enugu,Lagos,2015-10-06,Low
618,Blessing,Okeke,Female,1982-08-08,Awka,Edo,2010-08-28,Medium
619,Chinedu,Olawale,Male,1985-12-06,Ilorin,Lagos,2017-03-09,High
620,Ngozi,Okafor,Female,1990-05-10,Ibadan,Oyo,2018-05-08,Low
621,Zainab,Okeke,Male,1982-03-28,Ibadan,Kwara,2015-10-11,Medium
622,Sola,Mohammed,Male,1997-03-06,Awka,Oyo,2021-08-18,Medium
623,Adebayo,Olawale,Male,1991-03-04,Ibadan,Anambra,2021-07-27,Low
624,Ngozi,Abubakar,Male,2008-09-13,Awka,Lagos,2014-01-03,Low
625,Adebayo,Mohammed,Female,2010-09-30,Lagos,Kwara,2024-08-06,Low
626,Chinedu,Sadiq,Female,1977-01-05,Onitsha,FCT,2011-02-04,Medium
627,Zainab,Abubakar,Male,2009-03-28,Ilorin,Oyo,2017-06-14,Low
628,Ibrahim,Adeyemi,Female,1996-01-14,Awka,Anambra,2015-04-22,Medium
629,Sola,Okafor,Female,1994-08-17,Ilorin,Enugu,2022-09-11,Medium
630,Blessing,Sadiq,Male,1994-11-11,Benin,Anambra,2010-07-01,Medium
631,Ibrahim,Sadiq,Female,1976-11-13,Lagos,Anambra,2012-12-10,Low
632,Chinedu,Okeke,Female,1982-11-30,Ilorin,Oyo,2017-01-17,Low
633,Ngozi,Bello,Female,1988-02-16,Awka,FCT,2016-07-25,Medium
634,Blessing,Okeke,Male,1975-07-18,Onitsha,Edo,2012-12-17,Medium
635,Tunde,Okafor,Female,1988-10-18,Onitsha,Kwara,2011-02-23,Low
636,Yusuf,Okafor,Male,1998-08-30,Ibadan,Lagos,2013-03-06,Low
637,Blessing,Okeke,Male,2000-04-07,Onitsha,FCT,2011-10-02,Medium
638,Chinedu,Bello,Male,2014-09-16,Onitsha,Oyo,2015-09-16,Low
639,Fatima,Abubakar,Female,1996-06-22,Benin,Enugu,2022-07-26,Medium
640,Yusuf,Okeke,Female,2012-12-02,Ilorin,Kwara,2010-12-25,Low
641,Adebayo,Okafor,Female,1990-08-15,Ilorin,Lagos,2014-12-09,Medium
642,Sola,Bello,Male,2003-09-06,Enugu,Enugu,2024-04-01,Low
643,Adebayo,Okafor,Female,1977-12-12,Enugu,Kwara,2011-06-23,Medium
644,Blessing,Bello,Male,1989-07-03,Lagos,Lagos,2022-02-26,Low
645,Adebayo,Bello,Female,1993-05-13,Abuja,Edo,2016-01-28,Low
646,Chinedu,Mohammed,Male,2004-10-09,Onitsha,Lagos,2014-09-10,Low
647,Tunde,Okeke,Female,2011-10-14,Ibadan,Anambra,2012-05-15,Medium
648,Ngozi,Okeke,Female,2004-05-19,Onitsha,Enugu,2015-08-30,Low
